time,cpu,ram
309.82,12.6,42.1
310.07,24.2,42.1
310.35,20.2,42.1
310.58,14.9,42.1
310.84,15.3,42.1
311.11,12.5,42.1
311.38,13.5,42.2
311.65,14.4,42.2
311.91,17.2,42.2
312.2,16.8,42.2
312.47,13.9,42.2
312.74,16.7,42.2
313.01,13.0,42.2
313.3,14.1,42.1
313.58,13.0,42.1
313.84,18.3,42.1
314.13,15.5,42.1
314.42,14.8,42.1
314.68,16.7,42.1
314.94,15.5,42.1
315.24,16.3,42.1
315.54,25.0,42.1
315.83,12.5,42.3
316.1,24.4,42.3
316.37,23.7,42.3
316.62,14.6,42.3
316.9,20.2,42.3
317.18,15.3,42.3
317.43,17.3,42.2
317.68,13.4,42.2
317.96,16.3,42.2
318.19,23.9,42.2
318.47,43.5,42.1
318.75,16.5,42.1
319.02,18.4,42.1
319.29,12.5,42.2
319.55,14.4,42.2
319.82,18.6,42.2
320.1,15.6,42.2
320.36,12.6,42.2
320.62,15.7,42.2
320.9,13.5,42.2
321.16,19.8,42.2
321.45,20.0,42.1
321.74,18.4,42.1
322.03,15.3,42.1
322.29,15.9,42.1
322.59,25.8,42.1
322.85,28.6,42.3
323.13,13.6,42.3
323.39,12.5,42.3
323.64,12.6,42.2
323.9,13.9,42.3
324.2,26.0,42.3
324.47,25.5,42.2
324.76,14.0,42.2
325.04,15.8,42.2
325.31,12.6,42.2
325.58,17.9,42.2
325.84,25.3,42.2
326.11,23.9,42.2
326.36,19.1,42.2
326.63,25.9,42.2
326.92,14.8,42.2
327.19,23.3,42.2
327.43,18.9,42.2
327.69,21.5,42.2
327.95,13.5,42.2
328.19,13.0,42.2
328.47,30.4,42.4
328.72,38.3,42.6
329.0,23.2,42.6
329.29,15.4,42.6
329.52,12.5,42.6
329.78,14.6,42.6
330.06,13.3,42.6
330.32,20.9,42.6
330.55,13.0,42.4
330.82,15.3,42.4
331.1,17.7,42.4
331.38,13.6,42.4
331.65,14.4,42.4
331.93,12.5,42.4
332.2,14.6,42.4
332.47,18.7,42.4
332.75,24.8,42.4
333.01,12.6,42.4
333.27,12.5,42.4
333.52,14.6,42.4
333.8,12.5,42.4
334.06,14.6,42.4
334.34,13.9,42.4
334.62,16.8,42.4
334.89,16.7,42.4
335.17,18.5,42.4
335.43,12.6,42.4
335.7,13.9,42.4
335.96,12.6,42.4
336.25,13.4,42.4
336.52,14.0,42.4
336.8,13.4,42.4
337.09,15.7,42.4
337.36,12.6,42.4
337.64,13.5,42.4
337.9,12.4,42.4
338.17,26.4,42.4
338.42,14.9,42.4
338.7,12.5,42.4
338.97,18.2,42.4
339.26,13.9,42.4
339.55,13.0,42.3
339.83,12.9,42.3
340.11,15.7,42.3
340.39,12.0,42.3
340.67,13.0,42.3
340.94,12.5,42.3
341.2,13.8,42.3
341.42,12.6,42.3
341.67,12.5,42.3
341.92,13.0,42.3
342.2,15.7,42.3
342.47,13.4,42.3
342.75,19.4,42.3
343.02,16.7,42.4
343.29,20.6,42.4
343.56,14.3,42.4
343.83,13.4,42.4
344.11,16.0,42.4
344.37,14.7,42.4
344.65,14.0,42.4
344.93,14.7,42.4
345.2,14.7,42.4
345.48,13.5,42.4
345.74,14.0,42.3
346.01,17.5,42.4
346.29,14.0,42.4
346.58,15.0,42.3
346.87,13.6,42.3
347.14,14.0,42.3
347.41,12.5,42.3
347.68,13.4,42.3
347.94,13.9,42.3
348.22,14.1,42.3
348.49,14.0,42.3
348.77,25.3,42.3
349.05,13.0,42.3
349.33,14.1,42.3
349.59,19.1,42.3
349.83,12.2,42.3
350.09,22.8,42.3
350.38,30.5,42.3
350.67,18.4,42.3
350.94,15.6,42.4
351.21,20.6,42.3
351.49,21.2,42.3
351.79,13.4,42.3
352.06,15.0,42.3
352.35,17.2,42.3
352.64,12.8,42.3
352.91,13.6,42.3
353.16,17.3,42.4
353.44,14.6,42.4
353.68,17.7,42.4
353.95,13.9,42.4
354.19,13.0,42.4
354.48,14.9,42.4
354.73,12.5,42.4
354.98,18.5,42.4
355.25,15.4,42.4
355.52,12.5,42.4
355.77,14.7,42.4
356.04,13.2,42.4
356.31,15.6,42.4
356.58,12.5,42.4
356.85,13.5,42.4
357.11,18.5,42.4
357.39,14.3,42.4
357.68,15.9,42.4
357.9,20.0,42.4
358.19,12.5,42.4
358.46,16.7,42.4
358.75,14.6,42.4
359.02,21.4,42.4
359.3,26.0,42.3
359.57,13.2,42.3
359.84,13.5,42.3
360.08,13.5,42.3
360.36,16.5,42.3
360.63,15.8,42.3
360.9,13.9,42.3
361.18,15.3,42.3
361.46,13.5,42.3
361.73,12.5,42.3
361.99,12.5,42.3
362.22,12.8,42.3
362.51,13.2,42.3
362.77,12.5,42.3
363.03,17.6,42.3
363.29,15.2,42.4
363.56,14.4,42.4
363.82,12.5,42.4
364.08,13.4,42.3
364.33,18.3,42.4
364.61,13.9,42.4
364.89,16.8,42.4
365.16,12.5,42.4
365.42,20.4,42.3
365.7,13.6,42.4
365.95,13.7,42.3
366.21,13.0,42.4
366.5,12.5,42.4
366.78,12.5,42.4
367.03,19.4,42.4
367.3,23.2,42.4
367.58,15.2,42.4
367.84,14.6,42.4
368.11,13.0,42.4
368.38,17.3,42.4
368.65,13.7,42.4
368.92,12.6,42.4
369.2,13.7,42.4
369.47,13.9,42.4
369.75,14.2,42.4
370.03,13.7,42.4
370.3,15.1,42.4
370.58,12.5,42.4
370.85,14.6,42.4
371.08,18.6,42.4
371.34,13.0,42.4
371.63,13.0,42.4
371.91,17.5,42.4
372.19,13.9,42.4
372.47,13.7,42.4
372.74,12.5,42.4
373.02,15.9,42.4
373.3,12.5,42.4
373.58,13.0,42.4
373.85,15.2,42.4
374.11,17.5,42.4
374.37,17.6,42.4
374.65,13.4,42.4
374.92,13.0,42.4
375.19,20.0,42.4
375.46,21.6,42.4
375.69,13.3,42.4
375.95,20.2,42.4
376.24,12.1,42.4
376.51,14.1,42.4
376.78,13.0,42.4
377.03,14.3,42.4
377.31,12.5,42.4
377.58,13.0,42.4
377.85,13.0,42.4
378.12,13.4,42.4
378.39,14.7,42.4
378.68,12.9,42.4
378.96,12.5,42.4
379.24,16.3,42.4
379.52,15.8,42.4
379.8,13.4,42.4
380.07,26.7,42.4
380.35,18.8,42.4
380.62,16.3,42.4
380.89,13.7,42.4
381.17,17.0,42.4
381.43,13.9,42.4
381.72,14.3,42.4
381.99,13.7,42.4
382.27,13.9,42.4
382.54,14.6,42.4
382.83,14.0,42.4
383.1,13.0,42.4
383.37,21.0,42.4
383.64,23.9,42.4
383.89,17.9,42.4
384.15,13.0,42.4
384.43,13.7,42.4
384.68,21.6,42.4
384.92,12.6,42.4
385.18,12.6,42.4
385.47,12.5,42.4
385.74,15.2,42.4
386.02,12.5,42.4
386.28,16.0,42.4
386.56,22.8,42.4
386.79,12.5,42.4
387.06,13.5,42.4
387.34,12.6,42.4
387.62,14.3,42.4
387.86,17.0,42.4
388.14,13.8,42.4
388.41,13.0,42.4
388.69,16.3,42.4
388.97,16.7,42.4
389.23,13.0,42.4
389.51,12.6,42.4
389.8,17.9,42.4
390.08,16.3,42.4
390.35,15.5,42.4
390.61,14.9,42.4
390.88,16.2,42.4
391.18,18.2,42.4
391.45,25.3,42.4
391.72,22.5,42.4
391.98,14.0,42.4
392.25,15.0,42.5
392.53,13.0,42.5
392.82,16.5,42.5
393.1,13.4,42.5
393.38,18.3,42.4
393.62,18.1,42.4
393.88,14.4,42.4
394.15,12.5,42.4
394.42,15.2,42.4
394.68,13.0,42.4
394.96,15.2,42.4
395.23,18.2,42.4
395.49,12.5,42.4
395.76,12.0,42.4
396.04,19.4,42.4
396.31,12.6,42.4
396.57,20.0,42.4
396.85,12.9,42.4
397.12,16.3,42.5
397.41,17.3,42.4
397.68,14.6,42.4
397.95,13.0,42.5
398.22,16.1,42.4
398.49,17.0,42.4
398.77,12.1,42.4
399.04,15.2,42.4
399.33,12.9,42.4
399.57,26.7,42.5
399.85,24.0,42.5
400.12,12.6,42.5
400.41,16.7,42.5
400.7,19.1,42.5
400.97,16.1,42.5
401.22,22.3,42.5
401.5,13.0,42.5
401.78,15.4,42.5
402.06,14.9,42.5
402.34,17.6,42.5
402.6,13.9,42.5
402.9,12.5,42.5
403.16,14.4,42.5
403.43,14.4,42.5
403.69,14.0,42.5
403.96,12.6,42.5
404.23,13.7,42.5
404.52,13.4,42.5
404.79,13.9,42.5
405.06,14.0,42.5
405.32,12.9,42.5
405.59,16.5,42.5
405.87,14.4,42.5
406.13,14.3,42.5
406.41,13.5,42.5
406.66,14.4,42.4
406.95,12.5,42.4
407.23,13.0,42.4
407.5,14.4,42.4
407.77,32.0,42.4
408.03,15.5,42.4
408.3,18.9,42.4
408.57,12.1,42.4
408.85,12.1,42.4
409.13,14.9,42.4
409.39,13.0,42.4
409.69,12.6,42.4
409.96,12.1,42.4
410.24,12.5,42.4
410.51,13.0,42.4
410.78,13.5,42.4
411.05,15.3,42.4
411.34,12.1,42.4
411.63,13.9,42.4
411.92,16.2,42.4
412.19,18.4,42.4
412.46,16.0,42.4
412.73,17.7,42.4
413.0,17.0,42.4
413.25,16.5,42.4
413.51,15.1,42.4
413.74,16.8,42.4
414.02,16.8,42.5
414.29,16.2,42.5
414.57,17.8,42.5
414.85,17.4,42.5
415.12,15.9,42.5
415.41,17.4,42.4
415.71,16.8,42.4
416.0,16.5,42.4
416.27,16.3,42.4
416.54,21.8,42.4
416.83,26.0,42.5
417.12,25.5,42.5
417.4,18.1,42.5
417.66,16.7,42.5
417.94,29.4,42.6
418.23,38.9,42.8
418.53,29.7,42.8
418.79,16.1,42.9
419.06,15.7,42.9
419.35,22.7,42.7
419.6,15.6,42.7
419.87,21.5,42.7
420.13,13.9,42.7
420.4,12.9,42.7
420.69,13.9,42.5
420.98,23.1,42.5
421.26,23.9,42.5
421.5,13.2,42.5
421.77,14.0,42.5
422.03,12.5,42.5
422.29,13.6,42.5
422.53,12.5,42.5
422.78,13.5,42.5
423.06,15.3,42.4
423.32,15.4,42.4
423.59,12.0,42.3
423.82,13.3,42.3
424.07,24.2,42.3
424.34,29.0,42.3
424.62,14.4,42.3
424.9,17.5,42.3
425.17,13.9,42.3
425.46,14.1,42.3
425.72,12.5,42.3
425.99,13.9,42.3
426.29,13.9,42.3
426.58,23.0,42.3
426.84,22.0,42.3
427.07,18.4,42.3
427.35,18.3,42.3
427.59,17.3,42.3
427.87,17.7,42.3
428.15,19.6,42.3
428.43,20.7,42.3
428.66,19.4,42.3
428.93,22.8,42.3
429.2,18.0,42.3
429.48,19.4,42.3
429.76,12.6,42.3
430.03,16.0,42.3
430.3,14.9,42.4
430.59,19.6,42.4
430.86,43.9,42.6
431.12,18.0,42.6
431.4,19.1,42.6
431.64,25.0,42.6
431.94,16.7,42.6
432.21,25.3,42.7
432.49,19.8,42.7
432.76,14.6,42.7
433.04,13.5,42.7
433.3,24.2,42.7
433.57,22.7,42.7
433.84,14.9,42.7
434.12,21.3,42.8
434.4,18.9,42.8
434.65,14.3,42.8
434.93,33.0,42.9
435.22,26.5,43.2
435.48,28.4,43.4
435.78,18.6,43.4
436.05,16.5,43.4
436.32,12.5,43.4
436.58,16.7,43.4
436.86,14.6,43.4
437.11,16.5,43.4
437.38,12.9,43.4
437.65,12.0,43.4
437.92,24.2,43.4
438.19,24.7,43.4
438.45,13.9,43.3
438.73,14.3,43.3
439.01,13.4,43.4
439.28,13.9,43.4
439.55,16.2,43.0
439.83,19.8,43.0
440.11,25.6,42.9
440.37,20.6,43.0
440.66,22.1,42.4
440.93,14.0,42.4
441.24,16.3,42.4
441.5,14.9,42.4
441.78,13.0,42.4
442.08,20.2,42.6
442.35,14.8,42.6
442.58,16.1,42.5
442.84,15.0,42.5
443.12,24.0,42.5
443.4,22.8,42.4
443.68,16.7,42.4
443.95,14.9,42.4
444.23,14.1,42.4
444.49,14.9,42.3
444.76,13.1,42.3
444.97,8.5,42.0
445.17,1.3,42.0
445.38,2.5,42.0
445.59,5.0,42.0
445.79,5.7,42.0
446.04,14.1,42.0
446.27,16.8,42.0
446.49,14.9,42.0
446.73,14.8,42.0
446.95,13.6,42.0
447.15,8.6,42.0
447.36,2.5,42.0
447.57,3.7,42.0
447.77,20.0,42.0
447.98,22.8,42.1
448.18,6.2,42.1
448.39,16.0,42.1
448.59,11.5,42.1
448.79,6.3,42.1
449.0,11.3,42.1
449.2,26.3,42.1
449.41,15.2,41.9
449.61,2.5,41.9
449.82,2.5,41.9
450.02,6.2,41.9
450.23,5.1,41.9
450.44,15.9,41.8
450.65,1.3,41.6
450.85,0.0,41.6
451.06,2.6,41.6
451.27,0.0,41.6
451.47,3.8,41.6
451.68,1.2,41.6
451.89,1.3,41.6
