time,cpu,ram
313.28,30.9,44.2
313.55,30.2,44.2
313.82,78.4,44.3
314.08,71.3,44.4
314.32,31.1,44.3
314.59,15.2,44.3
314.87,14.6,44.3
315.14,16.2,44.2
315.41,14.6,44.2
315.69,28.0,44.3
315.97,29.6,44.4
316.26,15.6,44.4
316.53,16.5,44.4
316.8,15.5,44.4
317.08,19.6,44.4
317.35,16.7,44.3
317.63,13.5,44.3
317.9,16.0,44.3
318.19,18.1,44.3
318.46,14.8,44.3
318.71,15.6,44.3
319.02,14.7,44.3
319.3,15.0,44.3
319.59,12.0,44.3
319.85,13.4,44.3
320.12,18.0,44.3
320.4,18.7,44.3
320.66,14.4,44.3
320.94,15.0,44.3
321.21,17.8,44.3
321.45,23.6,44.3
321.71,18.3,44.3
321.98,21.8,44.3
322.27,17.2,44.3
322.53,17.2,44.3
322.81,15.3,44.3
323.08,16.7,44.3
323.36,11.5,44.3
323.58,12.0,44.3
323.87,15.2,44.3
324.13,15.9,44.3
324.43,16.5,44.3
324.69,29.7,44.3
324.97,23.7,44.3
325.24,15.4,44.3
325.5,12.1,44.3
325.78,35.8,43.7
326.07,32.7,43.7
326.38,40.2,43.7
326.65,21.2,43.7
326.93,12.6,43.7
327.2,17.2,43.5
327.47,12.4,43.5
327.73,14.1,43.5
328.01,13.4,43.5
328.29,13.5,43.5
328.56,14.3,43.5
328.83,12.5,43.5
329.09,13.0,43.5
329.39,12.9,43.5
329.65,12.5,43.5
329.92,12.8,43.5
330.19,21.1,43.5
330.47,13.4,43.5
330.73,12.5,43.5
330.98,13.5,43.5
331.24,15.2,43.5
331.51,12.5,43.5
331.77,12.5,43.5
332.01,13.8,43.5
332.27,16.2,43.5
332.57,12.4,43.5
332.82,12.4,43.5
333.09,14.6,43.5
333.37,14.4,43.5
333.62,12.0,43.5
333.89,12.5,43.5
334.16,13.7,43.5
334.44,12.1,43.5
334.72,13.3,43.5
334.99,13.5,43.5
335.24,15.5,43.5
335.5,12.0,43.5
335.77,12.0,43.5
336.05,12.9,43.5
336.27,15.9,43.5
336.53,12.1,43.5
336.8,12.4,43.5
337.07,12.5,43.5
337.32,16.9,43.5
337.57,14.0,43.5
337.85,18.8,43.5
338.13,17.8,43.5
338.41,12.1,43.5
338.68,14.0,43.5
338.93,13.5,43.5
339.19,13.4,43.5
339.47,13.4,43.5
339.74,12.5,43.5
339.99,12.5,43.5
340.24,15.5,43.5
340.54,14.0,43.5
340.8,12.9,43.5
341.07,14.0,43.5
341.34,14.1,43.5
341.62,12.9,43.5
341.9,12.9,43.5
342.16,12.5,43.5
342.43,13.9,43.5
342.71,12.9,43.5
342.98,12.5,43.5
343.25,12.5,43.5
343.54,12.5,43.5
343.81,13.9,43.4
344.08,12.5,43.4
344.35,17.3,43.4
344.63,12.0,43.4
344.9,13.1,43.4
345.15,13.5,43.4
345.4,14.0,43.5
345.68,12.5,43.5
345.95,14.9,43.5
346.21,16.8,43.5
346.49,12.9,43.5
346.76,12.9,43.5
347.03,13.0,43.5
347.28,13.0,43.5
347.57,13.4,43.5
347.85,13.0,43.5
348.11,12.5,43.5
348.36,15.6,43.4
348.61,13.8,43.4
348.87,13.0,43.4
349.15,13.0,43.4
349.41,17.6,43.4
349.63,12.5,43.4
349.9,14.0,43.4
350.15,12.9,43.4
350.42,16.1,43.4
350.68,13.5,43.4
350.92,14.0,43.4
351.18,13.0,43.4
351.45,18.0,43.4
351.73,12.5,43.4
352.0,12.5,43.4
352.28,12.5,43.4
352.53,14.6,43.4
352.78,13.9,43.4
353.06,12.5,43.4
353.32,12.5,43.4
353.6,12.4,43.4
353.85,21.7,43.4
354.1,17.0,43.4
354.37,16.5,43.5
354.67,12.1,43.5
354.94,12.5,43.5
355.2,12.1,43.5
355.48,13.7,43.5
355.76,12.5,43.5
356.04,11.5,43.5
356.28,12.9,43.5
356.55,13.9,43.4
356.83,13.9,43.4
357.1,11.5,43.4
357.37,12.5,43.4
357.66,14.3,43.4
357.92,13.4,43.4
358.19,13.0,43.4
358.46,14.6,43.4
358.74,12.5,43.4
359.0,13.0,43.4
359.27,12.5,43.4
359.54,15.0,43.4
359.83,13.4,43.4
360.1,12.5,43.4
360.38,13.0,43.4
360.67,12.5,43.4
360.94,13.9,43.4
361.21,11.5,43.4
361.48,15.1,43.4
361.74,13.4,43.4
362.02,15.6,43.4
362.29,12.5,43.4
362.54,22.0,43.5
362.8,12.0,43.5
363.07,13.4,43.5
363.34,14.0,43.5
363.6,14.9,43.5
363.88,13.4,43.5
364.14,13.1,43.5
364.36,12.5,43.5
364.63,12.5,43.4
364.9,12.0,43.4
365.15,13.5,43.4
365.41,12.5,43.4
365.66,15.3,43.4
365.93,12.5,43.4
366.19,13.1,43.4
366.43,12.9,43.4
366.71,13.4,43.4
366.98,12.9,43.4
367.24,12.9,43.4
367.47,14.1,43.4
367.73,12.5,43.4
367.97,12.9,43.4
368.23,12.9,43.4
368.49,12.5,43.4
368.76,12.5,43.4
369.03,12.0,43.4
369.31,13.6,43.4
369.56,14.3,43.4
369.82,12.5,43.4
370.09,16.3,43.4
370.33,14.4,43.4
370.6,24.5,43.5
370.88,15.1,43.5
371.13,12.5,43.5
371.39,13.0,43.5
371.65,18.1,43.5
371.91,12.1,43.5
372.17,12.1,43.5
372.44,13.5,43.5
372.69,14.9,43.4
372.98,12.5,43.4
373.25,12.0,43.4
373.51,12.5,43.4
373.79,12.9,43.4
374.06,12.5,43.4
374.32,12.1,43.4
374.59,14.7,43.5
374.88,13.0,43.5
375.16,13.0,43.5
375.42,12.9,43.5
375.7,15.2,43.5
375.99,14.0,43.5
376.27,12.5,43.5
376.51,12.5,43.5
376.79,12.9,43.4
377.02,12.9,43.4
377.28,13.9,43.4
377.54,12.9,43.4
377.8,11.5,43.4
378.06,12.4,43.4
378.31,13.0,43.4
378.57,16.7,43.5
378.88,13.6,43.5
379.14,12.5,43.5
379.41,12.3,43.5
379.64,13.9,43.5
379.94,13.9,43.5
380.22,11.9,43.5
380.46,12.5,43.5
380.72,16.0,43.4
380.99,12.4,43.4
381.25,13.4,43.4
381.52,12.5,43.4
381.79,12.6,43.4
382.03,12.9,43.4
382.3,12.1,43.4
382.58,13.4,43.4
382.85,13.5,43.4
383.11,12.5,43.4
383.37,12.5,43.4
383.63,12.0,43.4
383.92,12.9,43.4
384.2,12.6,43.4
384.46,12.9,43.4
384.75,15.5,43.4
384.99,13.4,43.4
385.26,12.5,43.4
385.51,12.0,43.4
385.77,16.0,43.4
386.05,12.5,43.4
386.31,22.6,43.4
386.55,27.1,43.4
386.85,21.4,43.5
387.12,13.4,43.5
387.39,12.5,43.5
387.66,12.8,43.5
387.95,13.9,43.5
388.23,12.4,43.5
388.48,12.5,43.5
388.72,14.3,43.5
388.99,13.0,43.5
389.27,12.5,43.5
389.55,13.0,43.5
389.82,14.6,43.4
390.09,12.9,43.4
390.36,13.0,43.4
390.62,12.9,43.4
390.88,15.5,43.4
391.16,13.0,43.4
391.42,11.5,43.4
391.68,12.9,43.4
391.97,13.7,43.4
392.23,12.0,43.5
392.49,13.3,43.5
392.77,13.9,43.4
393.07,12.5,43.4
393.33,13.5,43.4
393.58,12.5,43.4
393.84,16.1,43.4
394.09,12.1,43.4
394.35,20.6,43.4
394.61,15.1,43.4
394.88,23.3,43.5
395.15,12.5,43.5
395.42,13.1,43.5
395.68,13.0,43.5
395.93,15.5,43.5
396.2,12.4,43.5
396.47,13.4,43.5
396.74,12.1,43.5
397.02,12.5,43.5
397.28,12.9,43.5
397.53,13.4,43.5
397.79,14.0,43.5
398.05,12.5,43.5
398.32,12.0,43.5
398.58,12.9,43.5
398.85,13.9,43.5
399.15,13.4,43.5
399.41,13.0,43.5
399.67,12.9,43.5
399.95,15.7,43.5
400.23,12.9,43.5
400.49,25.8,43.5
400.75,16.0,43.5
401.01,13.0,43.5
401.28,16.0,43.5
401.58,12.4,43.5
401.85,13.5,43.5
402.09,13.0,43.5
402.34,13.7,43.5
402.63,17.8,43.5
402.92,17.6,43.5
403.19,15.0,43.6
403.46,13.9,43.6
403.73,12.0,43.6
403.99,14.9,43.6
404.27,13.0,43.6
404.54,12.5,43.5
404.81,12.5,43.5
405.09,12.9,43.5
405.36,12.6,43.5
405.63,13.0,43.5
405.88,14.5,43.5
406.16,12.5,43.5
406.44,14.3,43.5
406.71,13.4,43.5
406.97,14.6,43.5
407.23,12.4,43.5
407.49,12.9,43.5
407.76,13.4,43.5
408.02,13.3,43.5
408.29,13.3,43.5
408.55,12.4,43.5
408.82,13.0,43.5
409.1,12.9,43.5
409.37,12.5,43.5
409.63,12.9,43.5
409.86,12.5,43.5
410.14,13.8,43.5
410.37,12.5,43.5
410.64,17.7,43.5
410.9,13.9,43.5
411.2,16.7,43.5
411.49,12.5,43.5
411.77,12.5,43.5
412.04,14.6,43.5
412.31,12.5,43.5
412.57,12.4,43.5
412.84,12.9,43.5
413.12,12.6,43.5
413.36,13.0,43.5
413.63,12.0,43.5
413.87,12.5,43.5
414.14,12.5,43.5
414.4,13.0,43.5
414.66,13.8,43.5
414.92,12.0,43.5
415.15,12.0,43.5
415.43,13.0,43.5
415.69,12.1,43.5
415.95,13.0,43.5
416.24,13.0,43.5
416.51,12.0,43.5
416.75,13.2,43.5
417.03,16.5,43.5
417.29,12.5,43.5
417.56,12.5,43.5
417.82,13.4,43.5
418.09,16.1,43.5
418.35,12.5,43.5
418.61,18.8,43.5
418.89,18.0,43.5
419.16,14.3,43.5
419.42,16.3,43.5
419.68,14.0,43.5
419.95,12.0,43.5
420.2,12.5,43.5
420.47,13.1,43.5
420.73,12.9,43.5
420.97,12.4,43.5
421.26,12.5,43.5
421.52,13.0,43.5
421.75,12.4,43.5
422.01,13.1,43.5
422.22,12.5,43.5
422.49,13.1,43.5
422.75,12.9,43.5
423.01,13.6,43.5
423.3,12.5,43.5
423.57,14.3,43.5
423.83,12.5,43.5
424.1,15.8,43.5
424.33,12.0,43.5
424.6,12.0,43.5
424.86,12.9,43.5
425.13,17.8,43.5
425.38,13.1,43.5
425.62,12.9,43.5
425.89,13.4,43.5
426.16,15.7,43.5
426.41,14.1,43.5
426.66,12.5,43.5
426.93,13.4,43.5
427.21,15.5,43.5
427.47,14.0,43.4
427.74,12.5,43.4
428.01,12.4,43.4
428.28,12.9,43.4
428.56,12.9,43.4
428.83,12.4,43.4
429.1,13.6,43.4
429.38,12.0,43.4
429.65,12.5,43.4
429.89,13.9,43.4
430.18,16.2,43.5
430.45,12.1,43.5
430.73,13.6,43.5
430.98,13.5,43.5
431.23,14.1,43.5
431.5,13.4,43.5
431.77,12.9,43.5
432.04,12.9,43.5
432.3,13.5,43.5
432.54,12.1,43.5
432.81,12.5,43.5
433.08,12.0,43.5
433.35,12.5,43.5
433.61,12.1,43.5
433.88,12.5,43.5
434.14,14.8,43.5
434.45,13.0,43.5
434.73,12.5,43.5
435.0,15.2,43.5
435.26,15.2,43.5
435.54,12.9,43.5
435.81,12.5,43.5
436.09,13.4,43.5
436.35,13.4,43.5
436.62,12.5,43.5
436.87,12.9,43.5
437.13,12.5,43.5
437.42,13.0,43.5
437.7,12.5,43.5
437.96,12.0,43.5
438.23,16.7,43.5
438.51,13.0,43.5
438.77,13.0,43.5
439.04,12.5,43.5
439.3,15.5,43.5
439.56,12.5,43.5
439.83,12.5,43.5
440.09,13.0,43.5
440.34,13.7,43.5
440.61,12.0,43.5
440.88,13.8,43.5
441.15,13.4,43.5
441.43,12.5,43.5
441.69,12.9,43.5
441.96,12.9,43.5
442.2,15.1,43.5
442.46,12.9,43.5
442.73,13.0,43.5
443.0,18.8,43.5
443.28,27.1,43.5
443.54,16.8,43.5
443.82,12.4,43.5
444.1,13.0,43.5
444.35,15.5,43.5
444.62,12.1,43.5
444.9,13.5,43.5
445.15,13.7,43.6
445.36,7.6,43.2
445.56,0.0,43.2
445.77,0.0,43.2
445.98,0.0,43.2
446.2,12.5,43.2
446.43,12.3,43.1
446.66,11.9,43.1
446.88,12.5,43.1
447.11,13.3,43.1
447.31,0.0,43.1
447.52,1.3,43.1
447.72,6.2,43.1
447.93,3.7,43.1
448.14,1.2,43.1
448.34,1.3,43.1
448.55,0.0,43.1
448.76,0.0,43.1
448.96,1.2,43.1
449.17,2.5,43.1
449.38,0.0,43.1
449.58,1.2,43.1
449.79,0.0,43.1
449.99,0.0,43.1
450.2,1.2,43.1
450.41,0.0,43.1
450.61,1.3,43.1
450.82,0.0,43.1
451.03,0.0,43.1
451.23,7.5,43.1
451.44,12.5,43.1
451.64,5.0,43.1
451.84,1.3,43.1
452.05,1.2,43.1
