Network,Number of agents,Simulation end,Simulation duration in seconds,Number of steps,is parallel,Simulator,message id,creation time,output time,sender,receiver,message,delay,infrastructure change,changed module
,,,,,,CommSim-0.CommSim,AgentMessage_client45_5,159,171,client45,client0,Next letter is: K,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client12_8,164,172,client12,client0,Next letter is: Q,8,,
,,,,,,CommSim-0.CommSim,AgentMessage_client34_6,163,173,client34,client0,Next letter is: M,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client5_7,164,174,client5,client0,Next letter is: O,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client13_7,165,175,client13,client0,Next letter is: O,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client11_8,167,176,client11,client0,Next letter is: Q,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client14_7,167,177,client14,client0,Next letter is: O,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client40_6,167,178,client40,client0,Next letter is: M,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client41_6,169,179,client41,client0,Next letter is: M,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client7_8,171,180,client7,client0,Next letter is: Q,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client28_7,171,181,client28,client0,Next letter is: O,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client42_6,171,182,client42,client0,Next letter is: M,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client39_6,173,183,client39,client0,Next letter is: M,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client20_7,174,184,client20,client0,Next letter is: O,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client32_7,175,185,client32,client0,Next letter is: O,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client2_7,176,186,client2,client0,Next letter is: O,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client24_7,178,187,client24,client0,Next letter is: O,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client22_7,178,188,client22,client0,Next letter is: O,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client38_6,177,189,client38,client0,Next letter is: M,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client44_6,178,190,client44,client0,Next letter is: M,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client16_7,180,191,client16,client0,Next letter is: O,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client33_7,183,193,client33,client0,Next letter is: O,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client47_6,182,194,client47,client0,Next letter is: M,12,,
